athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,defensive_passes_defended,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_interceptions_interceptions
4608523,Daiyaan,Hawkins,Daiyaan Hawkins,Daiyaan Hawkins,185,73,CB,0,0,8,10,0
4608604,Wyett,Ekeler,Wyett Ekeler,Wyett Ekeler,204,71,S,6,2,47,75,2
4608611,Isaac,White,Isaac White,Isaac White,201,73,S,7,1,32,60,0
4608734,Ambe',Caldwell,Ambe' Caldwell,Ambe' Caldwell,214,73,DB,2,0,8,11,0
4608744,Cody,Jones,Cody Jones,Cody Jones,188,74,CB,1,0,10,19,1
4608744,Cody,Jones,Cody Jones,Cody Jones,188,74,CB,1,0,10,19,1
4608762,John,Saunders Jr.,John Saunders Jr.,John Saunders Jr.,200,74,S,4,0,36,61,3
4608771,Javar,Strong,Javar Strong,Javar Strong,195,75,S,0,0,2,4,0
4608790,Yam,Banks,Yam Banks,Yam Banks,208,73,S,2,1,24,43,1
4608797,Caleb,Christensen,Caleb Christensen,Caleb Christensen,187,70,CB,0,0,5,7,0
4608844,Kosi,Agina,Kosi Agina,Kosi Agina,200,72,DB,0,0,9,17,0
4608845,Brandon,Guzman,Brandon Guzman,Brandon Guzman,185,71,DB,0,0,1,2,0
4608855,Kenyon,Reed,Kenyon Reed,Kenyon Reed,171,70,CB,3,1,27,33,0
4608930,Jashon,Prophete,Jashon Prophete,Jashon Prophete,187,71,CB,7,0,22,32,0
4610705,Nohl,Williams,Nohl Williams,Nohl Williams,195,73,DB,6,0,32,47,2
4611310,Khari,Johnson,Khari Johnson,Khari Johnson,196,70,DB,0,0.5,11,23,0
4611355,Javon,McIntyre,Javon McIntyre,Javon McIntyre,195,73,DB,7,0,43,85,0
4611517,Demarko,Williams,Demarko Williams,Demarko Williams,175,70,S,1,0,15,19,0
4611697,DiMarco,Johnson,DiMarco Johnson,DiMarco Johnson,210,72,S,0,0,4,6,0
4611697,DiMarco,Johnson,DiMarco Johnson,DiMarco Johnson,210,72,S,0,0,4,6,0
4612200,Kyndrich,Breedlove,Kyndrich Breedlove,Kyndrich Breedlove,180,71,CB,0,0,11,12,0
4612238,Micah,Gardner,Micah Gardner,Micah Gardner,185,72,S,0,0,4,5,0
4612272,Jakob,Robinson,Jakob Robinson,Jakob Robinson,170,71,CB,7,0,39,59,4
4612346,Devin,Lemear,Devin Lemear,Devin Lemear,186,71,S,3,0,26,40,0
4612559,Quinton,Reese,Quinton Reese,Quinton Reese,190,72,S,1,0,29,49,2
4612559,Quinton,Reese,Quinton Reese,Quinton Reese,190,72,S,1,0,29,49,2
4612623,Prince,Green,Prince Green,Prince Green,210,74,DB,1,1,6,10,0
4612933,Lamont,Narcisse,Lamont Narcisse,Lamont Narcisse,173,71,CB,2,0,4,8,0
4612935,Gabriel,Taylor,Gabriel Taylor,Gabriel Taylor,193,70,S,7,1,38,55,2
4612991,Tavian,Combs,Tavian Combs,Tavian Combs,203,74,S,1,0,29,46,0
4613009,Buck,Coors,Buck Coors,Buck Coors,191,71,DB,0,0,10,10,0
4613036,Tahveon,Nicholson,Tahveon Nicholson,Tahveon Nicholson,180,71,DB,6,0,26,36,0
4613062,Cam,Lockridge,Cam Lockridge,Cam Lockridge,179,72,DB,1,0,12,12,1
4613093,Terrell,Miller,Terrell Miller,Terrell Miller,167,72,DB,0,0,1,2,0
4613110,Josh,Hastings,Josh Hastings,Josh Hastings,185,73,S,11,0,21,32,1
4613110,Josh,Hastings,Josh Hastings,Josh Hastings,185,73,S,11,0,21,32,1
4613116,Ezekiel,Robbins,Ezekiel Robbins,Ezekiel Robbins,187,71,DB,0,0,9,13,0
4613125,Bobby,Wooden,Bobby Wooden,Bobby Wooden,188,71,S,0,0,2,2,0
4613201,Crew,Wakley,Crew Wakley,Crew Wakley,203,72,S,6,0,31,59,1
4613220,Davis,Burns,Davis Burns,Davis Burns,192,72,S,0,0,0,5,0
4631068,Carnell,Davis,Carnell Davis,Carnell Davis,190,73,DB,1,0,2,2,0
4643729,Joshua,Pickett,Joshua Pickett,Joshua Pickett,191,72,CB,0,0,9,14,1
4663498,Javaughn,Byrd,Javaughn Byrd,Javaughn Byrd,186,72,CB,5,0,20,28,2
4676004,Cole,Bishop,Cole Bishop,Cole Bishop,207,74,S,3,3,35,60,2
4679958,Willie,Jones,Willie Jones,Willie Jones,187,74,DB,1,0,11,19,0
4679958,Willie,Jones,Willie Jones,Willie Jones,187,74,DB,1,0,11,19,0
4682488,Dalton,Johnson,Dalton Johnson,Dalton Johnson,200,71,S,1,2,46,73,1
4682501,O.J.,Burroughs,O.J. Burroughs,O.J. Burroughs,185,70,S,4,0,40,50,1
4682503,Ricardo,Hallman,Ricardo Hallman,Ricardo Hallman,185,70,CB,5,0,24,30,6
4682503,Ricardo,Hallman,Ricardo Hallman,Ricardo Hallman,185,70,CB,5,0,24,30,6
4682523,Dee,Pierce,Dee Pierce,Dee Pierce,205,72,S,0,0,32,45,0
4682618,Cooper,DeJean,Cooper DeJean,Cooper DeJean,207,73,CB,5,0,26,41,2
4682634,Shaquan,Loyal,Shaquan Loyal,Shaquan Loyal,205,72,DB,2,1,38,60,1
4682641,Marlen,Sewell,Marlen Sewell,Marlen Sewell,193,73,S,0,0,12,25,0
4682747,Jordan,Mukes,Jordan Mukes,Jordan Mukes,210,75,DB,0,0,1,2,0
4682749,Kani,Walker,Kani Walker,Kani Walker,202,74,DB,4,0,11,22,0
4682777,Key'Savalyn,Barnes,Key'Savalyn Barnes,Key'Savalyn Barnes,202,71,CB,0,0,2,3,0
4682858,Jaelen,Stokes,Jaelen Stokes,Jaelen Stokes,190,73,DB,1,1,40,59,2
4682909,Justin,Walley,Justin Walley,Justin Walley,185,71,DB,8,0,35,41,1
4682909,Justin,Walley,Justin Walley,Justin Walley,185,71,DB,8,0,35,41,1
4682984,Tevin,Williams III,Tevin Williams III,Tevin Williams III,193,72,CB,1,0,11,15,0
4683014,Armorion,Smith,Armorion Smith,Armorion Smith,205,73,DB,1,0,2,2,0
4683044,BJ,Mayes,BJ Mayes,BJ Mayes,185,73,CB,10,0,31,41,2
4683044,BJ,Mayes,BJ Mayes,BJ Mayes,185,73,CB,10,0,31,41,2
4683057,Tamarion,Crumpley,Tamarion Crumpley,Tamarion Crumpley,195,73,DB,0,0,3,3,0
4683061,Prophet,Brown,Prophet Brown,Prophet Brown,190,71,CB,1,0,2,4,0
4683118,Ja'Den,McBurrows,Ja'Den McBurrows,Ja'Den McBurrows,200,71,DB,0,0,5,7,1
4683139,Ty,Williams,Ty Williams,Ty Williams,200,72,S,0,0,4,11,0
4683149,Benjamin,Perry,Benjamin Perry,Benjamin Perry,205,75,DB,4,1,26,56,0
4683149,Benjamin,Perry,Benjamin Perry,Benjamin Perry,205,75,DB,4,1,26,56,0
4683155,Jalen,Stroman,Jalen Stroman,Jalen Stroman,202,73,S,2,0,24,55,0
4683168,Aaron,Wofford,Aaron Wofford,Aaron Wofford,170,71,CB,5,0,46,72,2
4683180,Ronald,Wilson,Ronald Wilson,Ronald Wilson,220,70,DB,4,0,15,35,4
4683191,Greg,Rubin,Greg Rubin,Greg Rubin,190,71,DB,2,2.5,35,49,0
4683196,Alex,Branch,Alex Branch,Alex Branch,188,72,CB,3,0.5,20,34,0
4683207,Theran,Johnson,Theran Johnson,Theran Johnson,185,71,DB,5,0,20,33,1
4683235,Darius,Green,Darius Green,Darius Green,190,73,DB,1,0,30,51,0
4683236,Ronnie,Hamrick II,Ronnie Hamrick II,Ronnie Hamrick II,190,72,S,0,0,9,21,0
4683256,Evan,Slocum,Evan Slocum,Evan Slocum,191,71,DB,1,0,23,29,1
4683259,Jordan,Favors,Jordan Favors,Jordan Favors,195,71,S,7,0,24,35,4
4683287,Brendan,Toles,Brendan Toles,Brendan Toles,177,73,CB,2,0,3,6,0
4683287,Brendan,Toles,Brendan Toles,Brendan Toles,177,73,CB,2,0,3,6,0
4683307,Raymond,Gay II,Raymond Gay II,Raymond Gay II,180,70,S,0,0,2,2,0
4683310,Omar,Daniels,Omar Daniels,Omar Daniels,176,72,DB,1,0,3,3,0
4683310,Omar,Daniels,Omar Daniels,Omar Daniels,176,72,DB,1,0,3,3,0
4683328,Malik,Rainey,Malik Rainey,Malik Rainey,180,71,DB,0,0,2,5,0
4683329,Elijah,Rikard,Elijah Rikard,Elijah Rikard,195,73,DB,1,0,15,28,1
4683330,Jaylen,Jones,Jaylen Jones,Jaylen Jones,205,73,S,3,0,17,32,0
4683347,Caleb,Ransaw,Caleb Ransaw,Caleb Ransaw,197,72,S,1,0,25,47,1
4683410,Beau,Freyler,Beau Freyler,Beau Freyler,220,74,DB,5,1,46,95,3
4683446,Josh,Moore,Josh Moore,Josh Moore,198,74,S,0,0,4,5,0
4683452,Herman,Smith III,Herman Smith III,Herman Smith III,195,71,S,1,0,7,12,0
4683455,Jalen,McMurray,Jalen McMurray,Jalen McMurray,175,72,CB,4,0,24,38,0
4683458,Jordan,Lovett,Jordan Lovett,Jordan Lovett,195,74,DB,0,0,17,26,2
4683464,Desmond,Igbinosun,Desmond Igbinosun,Desmond Igbinosun,205,75,DB,1,1,38,62,0
4683464,Desmond,Igbinosun,Desmond Igbinosun,Desmond Igbinosun,205,75,DB,1,1,38,62,0
4683494,Rishad,Hence,Rishad Hence,Rishad Hence,170,69,S,0,0,1,3,0
4683524,DaShawn,Jones,DaShawn Jones,DaShawn Jones,181,72,DB,2,0,27,37,3
4683524,DaShawn,Jones,DaShawn Jones,DaShawn Jones,181,72,DB,2,0,27,37,3
4683554,Darren,Barkins,Darren Barkins,Darren Barkins,184,71,CB,0,0,3,3,0
4683627,Bailey,Despanie,Bailey Despanie,Bailey Despanie,195,73,S,2,0,43,64,1
4683644,Alan,Wright,Alan Wright,Alan Wright,185,72,CB,1,0,3,6,0
4683698,Stephon,Hall,Stephon Hall,Stephon Hall,190,73,DB,0,0,5,7,0
4683698,Stephon,Hall,Stephon Hall,Stephon Hall,190,73,DB,0,0,5,7,0
4683723,Kale,Smith,Kale Smith,Kale Smith,170,71,CB,0,0,11,21,0
4683813,Jonas,Sanker,Jonas Sanker,Jonas Sanker,210,73,S,11,0,73,107,0
4683819,Cam,Smith,Cam Smith,Cam Smith,191,74,CB,4,0,17,24,1
4683914,Cole,Batson,Cole Batson,Cole Batson,208,76,DB,2,0,23,37,1
4683915,Jatavious,Magee,Jatavious Magee,Jatavious Magee,210,73,S,0,0,3,3,0
4683920,Isaiah,Newcombe,Isaiah Newcombe,Isaiah Newcombe,185,73,DB,0,0,2,4,0
4683926,Tyrell,Raby,Tyrell Raby,Tyrell Raby,173,71,CB,6,0,26,29,2
4683960,Jack,Howell,Jack Howell,Jack Howell,200,70,DB,3,0,50,114,1
4683961,Jayden,Johnson,Jayden Johnson,Jayden Johnson,206,74,DB,3,0,30,61,1
4683961,Jayden,Johnson,Jayden Johnson,Jayden Johnson,206,74,DB,3,0,30,61,1
4684087,Noel,Roach,Noel Roach,Noel Roach,195,72,S,0,0,0,2,0
4684139,Sean,Brown,Sean Brown,Sean Brown,207,72,S,3,2,33,59,2
4684141,Shawn,Asbury II,Shawn Asbury II,Shawn Asbury II,192,69,S,4,0,38,87,1
4684372,Tobias,Fletcher,Tobias Fletcher,Tobias Fletcher,170,70,S,4,1,19,33,2
4684388,Elijah,Sabbatini,Elijah Sabbatini,Elijah Sabbatini,200,73,S,2,0,4,5,0
4684433,Tyler,Hibbler,Tyler Hibbler,Tyler Hibbler,186,71,DB,0,0,2,2,0
4684454,Jalon,Williams,Jalon Williams,Jalon Williams,195,70,CB,0,0,4,4,0
4684526,Jahaad,Scales,Jahaad Scales,Jahaad Scales,194,72,DB,0,0,8,13,0
4684543,Julian,Neal,Julian Neal,Julian Neal,198,74,DB,0,0,2,3,0
4684636,Malik,Verdon,Malik Verdon,Malik Verdon,225,76,DB,4,0,26,47,2
4684639,DD,Snyder II,DD Snyder II,DD Snyder II,185,72,DB,0,0,2,5,0
4684830,Cejae,Ceasar,Cejae Ceasar,Cejae Ceasar,207,74,S,0,0,2,5,0
4684884,Ty,Myles,Ty Myles,Ty Myles,186,70,DB,1,0,6,6,0
4684942,Jadarius,Green-McKnight,Jadarius Green-McKnight,Jadarius Green-McKnight,203,71,DB,0,0,2,2,0
4684966,Amarian,Williams,Amarian Williams,Amarian Williams,175,70,CB,4,0,20,31,0
4684966,Amarian,Williams,Amarian Williams,Amarian Williams,175,70,CB,4,0,20,31,0
4684977,Dre,Pinckney,Dre Pinckney,Dre Pinckney,205,72,S,0,0,8,19,1
4685043,Kevaris,Hall,Kevaris Hall,Kevaris Hall,202,75,CB,2,0,2,2,0
4685044,Shi'Keem,Laister,Shi'Keem Laister,Shi'Keem Laister,200,74,S,0,0,4,5,0
4685045,Reggie,Neely,Reggie Neely,Reggie Neely,175,72,CB,0,0,3,3,0
4685045,Reggie,Neely,Reggie Neely,Reggie Neely,175,72,CB,0,0,3,3,0
4685092,Ryan,Watts,Ryan Watts,Ryan Watts,213,75,CB,3,0,25,32,0
4685092,Ryan,Watts,Ryan Watts,Ryan Watts,213,75,CB,3,0,25,32,0
4685146,Josh,Moten,Josh Moten,Josh Moten,171,73,DB,6,0,14,28,1
4685168,Micah,Camat,Micah Camat,Micah Camat,192,73,DB,0,0,1,2,0
4685215,Max,Marsh,Max Marsh,Max Marsh,203,75,S,0,0,4,4,0
4685217,TJ,Smith,TJ Smith,TJ Smith,185,69,DB,2,0,34,50,3
4685232,Jaden,Hicks,Jaden Hicks,Jaden Hicks,212,75,S,4,2.5,47,76,2
4685234,Tony,McCray Jr.,Tony McCray Jr.,Tony McCray Jr.,180,71,CB,2,0,6,7,0
4685238,Alfonzo,Allen,Alfonzo Allen,Alfonzo Allen,197,71,S,0,0,7,10,0
4685255,Bryce,Anderson,Bryce Anderson,Bryce Anderson,195,72,DB,4,1.5,28,47,1
4685255,Bryce,Anderson,Bryce Anderson,Bryce Anderson,195,72,DB,4,1.5,28,47,1
4685255,Bryce,Anderson,Bryce Anderson,Bryce Anderson,195,72,DB,4,1.5,28,47,1
4685255,Bryce,Anderson,Bryce Anderson,Bryce Anderson,195,72,DB,4,1.5,28,47,1
4685282,Zion,Branch,Zion Branch,Zion Branch,210,74,S,0,0,15,22,0
4685292,Jamarrien,Burt,Jamarrien Burt,Jamarrien Burt,168,73,CB,0,0,0,2,0
4685292,Jamarrien,Burt,Jamarrien Burt,Jamarrien Burt,168,73,CB,0,0,0,2,0
4685292,Jamarrien,Burt,Jamarrien Burt,Jamarrien Burt,168,73,CB,0,0,0,2,0
4685322,Tristan,Dunn,Tristan Dunn,Tristan Dunn,197,76,S,0,0,5,14,0
4685327,Daylen,Everette,Daylen Everette,Daylen Everette,190,73,DB,5,0,21,27,0
4685337,Mehki,Flowers,Mehki Flowers,Mehki Flowers,197,72,S,0,0,0,2,0
4685351,Tre'Quon,Fegans,Tre'Quon Fegans,Tre'Quon Fegans,190,73,CB,0,0,5,9,0
4685353,Jaeden,Gould,Jaeden Gould,Jaeden Gould,205,74,DB,1,0,9,16,1
4685353,Jaeden,Gould,Jaeden Gould,Jaeden Gould,205,74,DB,1,0,9,16,1
4685353,Jaeden,Gould,Jaeden Gould,Jaeden Gould,205,74,DB,1,0,9,16,1
4685375,Jaylon,Guilbeau,Jaylon Guilbeau,Jaylon Guilbeau,180,72,DB,2,0,5,8,0
4685379,Sione,Hala,Sione Hala,Sione Hala,217,73,DB,0,1,11,24,0
4685380,Maurion,Horn,Maurion Horn,Maurion Horn,180,71,DB,0,0,3,4,0
4685380,Maurion,Horn,Maurion Horn,Maurion Horn,180,71,DB,0,0,3,4,0
4685387,Tayon,Holloway,Tayon Holloway,Tayon Holloway,185,77,DB,1,0,16,19,0
4685388,Denver,Harris,Denver Harris,Denver Harris,190,72,CB,2,0,6,7,0
4685389,Josh,Hunter,Josh Hunter,Josh Hunter,180,69,S,2,0,26,39,0
4685402,Domani,Jackson,Domani Jackson,Domani Jackson,190,73,CB,3,0,25,32,0
4685406,Trevon,Howard,Trevon Howard,Trevon Howard,210,73,DB,1,0,4,9,0
4685408,Will,Johnson,Will Johnson,Will Johnson,202,74,DB,4,0,17,20,3
4685410,Austin,Jordan,Austin Jordan,Austin Jordan,198,72,DB,0,0,1,4,1
4685412,Julian,Humphrey,Julian Humphrey,Julian Humphrey,190,72,DB,1,0,9,11,0
4685415,Travis,Hunter,Travis Hunter,Travis Hunter,185,73,CB,5,0,23,31,3
4685420,Jarred,Kerr,Jarred Kerr,Jarred Kerr,195,72,DB,1,1,14,20,0
4685437,Earl,Little Jr.,Earl Little Jr.,Earl Little Jr.,186,73,DB,0,0,1,2,0
4685443,Matthew,McDoom,Matthew McDoom,Matthew McDoom,170,71,CB,6,0,17,25,0
4685444,Jeadyn,Lukus,Jeadyn Lukus,Jeadyn Lukus,200,74,CB,2,0,4,5,0
4685449,Marquis,Lymon,Marquis Lymon,Marquis Lymon,205,70,S,0,0,6,8,0
4685460,Nikai,Martinez,Nikai Martinez,Nikai Martinez,170,71,DB,1,0,38,50,3
4685462,Virgil,Marshall,Virgil Marshall,Virgil Marshall,205,72,DB,2,0,15,23,1
4685465,Jacoby,Mathews,Jacoby Mathews,Jacoby Mathews,215,74,DB,4,0.5,32,42,1
4685471,Sam,McCall,Sam McCall,Sam McCall,185,73,DB,1,0,3,5,0
4685474,Jaden,Mickey,Jaden Mickey,Jaden Mickey,177,71,CB,2,0,7,10,1
4685483,Keenan,Nelson Jr.,Keenan Nelson Jr.,Keenan Nelson Jr.,195,73,DB,0,0,5,9,0
4685491,Xavier,Nwankpa,Xavier Nwankpa,Xavier Nwankpa,210,74,DB,2,1,26,41,1
4685491,Xavier,Nwankpa,Xavier Nwankpa,Xavier Nwankpa,210,74,DB,2,1,26,41,1
4685491,Xavier,Nwankpa,Xavier Nwankpa,Xavier Nwankpa,210,74,DB,2,1,26,41,1
4685507,Keon,Sabb,Keon Sabb,Keon Sabb,208,73,DB,2,0.5,11,21,2
4685518,Kamari,Ramsey,Kamari Ramsey,Kamari Ramsey,205,73,DB,4,0,27,40,1
4685523,Ephesians,Prysock,Ephesians Prysock,Ephesians Prysock,190,76,CB,6,0,39,60,1
4685524,J.D.,Rhym,J.D. Rhym,J.D. Rhym,178,73,CB,0,0,4,6,1
4685525,Jaheim,Singletary,Jaheim Singletary,Jaheim Singletary,187,74,DB,4,0,10,17,0
4685530,Malaki,Starks,Malaki Starks,Malaki Starks,205,73,DB,7,0,31,51,2
4685530,Malaki,Starks,Malaki Starks,Malaki Starks,205,73,DB,7,0,31,51,2
4685532,Clint,Stephens,Clint Stephens,Clint Stephens,200,73,DB,0,0,1,2,0
4685534,Myles,Rowser,Myles Rowser,Myles Rowser,195,73,S,2,0,38,64,1
4685534,Myles,Rowser,Myles Rowser,Myles Rowser,195,73,S,2,0,38,64,1
4685548,Jaidan,Scott,Jaidan Scott,Jaidan Scott,185,72,DB,0,0,4,5,0
4685557,Cam,Sidney,Cam Sidney,Cam Sidney,185,71,DB,0,0,3,8,0
4685570,Jacolby,Spells,Jacolby Spells,Jacolby Spells,186,71,CB,1,0,5,7,0
4685588,Markeith,Williams,Markeith Williams,Markeith Williams,175,74,DB,0,0,5,7,0
4685588,Markeith,Williams,Markeith Williams,Markeith Williams,175,74,DB,0,0,5,7,0
4685592,Dillon,Tatum,Dillon Tatum,Dillon Tatum,200,71,DB,7,0,30,45,0
4685596,Azareye'h,Thomas,Azareye'h Thomas,Azareye'h Thomas,194,74,DB,9,0.5,17,24,0
4685608,Laterrance,Welch,Laterrance Welch,Laterrance Welch,193,73,CB,1,0,4,10,0
4685616,Gentry,Williams,Gentry Williams,Gentry Williams,182,72,DB,1,0,20,29,3
4685617,Kevin,Winston Jr.,Kevin Winston Jr.,Kevin Winston Jr.,204,74,S,4,0,30,51,1
4685773,Patrick,Taylor,Patrick Taylor,Patrick Taylor,175,72,DB,0,0,1,3,0
4685826,Brandon,Adams,Brandon Adams,Brandon Adams,180,75,DB,3,0,13,17,0
4685841,Zion,Childress,Zion Childress,Zion Childress,201,72,DB,2,1,36,50,0
4685891,Amari,Wansley,Amari Wansley,Amari Wansley,183,72,S,1,0,19,33,0
4685891,Amari,Wansley,Amari Wansley,Amari Wansley,183,72,S,1,0,19,33,0
4685962,Tyler,Jones,Tyler Jones,Tyler Jones,200,72,DB,0,0,2,3,1
4685964,Antwon,Fegans,Antwon Fegans,Antwon Fegans,195,73,S,0,0,4,6,0
4686009,Jalen,Denton,Jalen Denton,Jalen Denton,180,70,DB,1,0,6,10,1
4686027,Donovan,McMillon,Donovan McMillon,Donovan McMillon,210,74,DB,1,0,54,105,0
4686045,Marques,Buford Jr.,Marques Buford Jr.,Marques Buford Jr.,190,71,DB,0,1,15,18,0
4686071,Cameron,Oliver,Cameron Oliver,Cameron Oliver,175,73,DB,4,2,38,49,3
4686071,Cameron,Oliver,Cameron Oliver,Cameron Oliver,175,73,DB,4,2,38,49,3
4686071,Cameron,Oliver,Cameron Oliver,Cameron Oliver,175,73,DB,4,2,38,49,3
4686105,D.J.,Taylor,D.J. Taylor,D.J. Taylor,192,70,S,0,0,6,16,0
4686105,D.J.,Taylor,D.J. Taylor,D.J. Taylor,192,70,S,0,0,6,16,0
4686105,D.J.,Taylor,D.J. Taylor,D.J. Taylor,192,70,S,0,0,6,16,0
4686105,D.J.,Taylor,D.J. Taylor,D.J. Taylor,192,70,S,0,0,6,16,0
4686180,Marcus,Moore,Marcus Moore,Marcus Moore,191,72,S,0,0,2,3,0
4686204,Xavier,McDonald,Xavier McDonald,Xavier McDonald,207,71,S,0,3,30,51,0
4686238,Mike,Smith Jr.,Mike Smith Jr.,Mike Smith Jr.,200,72,DB,10,0,31,49,2
4686258,Ashton,Hausmann,Ashton Hausmann,Ashton Hausmann,220,71,DB,0,0,1,2,0
4686273,Quinyon,Mitchell,Quinyon Mitchell,Quinyon Mitchell,196,72,CB,18,0,32,41,1
4686337,Greedy,Vance Jr.,Greedy Vance Jr.,Greedy Vance Jr.,170,71,DB,3,0,11,16,1
4686338,Josh,Minkins,Josh Minkins,Josh Minkins,200,74,DB,0,0,18,21,0
4686360,Jordan,Grier,Jordan Grier,Jordan Grier,205,72,DB,0,0,18,23,0
4686360,Jordan,Grier,Jordan Grier,Jordan Grier,205,72,DB,0,0,18,23,0
4686423,Michal,Antoine Jr.,Michal Antoine Jr.,Michal Antoine Jr.,193,72,DB,2,0,15,24,0
4686428,Craig,McDonald,Craig McDonald,Craig McDonald,200,74,DB,1,0,2,2,0
4686428,Craig,McDonald,Craig McDonald,Craig McDonald,200,74,DB,1,0,2,2,0
4686486,Mathias,Bertram,Mathias Bertram,Mathias Bertram,190,73,DB,4,0,24,57,0
4686564,Tyler,Strain,Tyler Strain,Tyler Strain,190,69,DB,3,0,26,35,1
4686754,David,Carter Jr.,David Carter Jr.,David Carter Jr.,191,71,DB,3,0,8,18,0
4686786,Trevor,Woods,Trevor Woods,Trevor Woods,205,74,S,3,0.5,42,56,2
4686804,CJ,Brown,CJ Brown,CJ Brown,190,71,S,0,0,6,11,0
4686804,CJ,Brown,CJ Brown,CJ Brown,190,71,S,0,0,6,11,0
4686892,Jamison,Heinz,Jamison Heinz,Jamison Heinz,199,72,DB,0,0,3,3,0
4686918,Xavion,Steele,Xavion Steele,Xavion Steele,180,69,CB,1,0,12,17,0
4686944,Rickey,Smith,Rickey Smith,Rickey Smith,170,72,S,0,0,2,4,0
4686944,Rickey,Smith,Rickey Smith,Rickey Smith,170,72,S,0,0,2,4,0
4686995,Kaylin,Moore,Kaylin Moore,Kaylin Moore,190,71,DB,1,0,13,22,0
4687038,Jalen,Clark,Jalen Clark,Jalen Clark,198,74,CB,2,0,23,33,2
4687038,Jalen,Clark,Jalen Clark,Jalen Clark,198,74,CB,2,0,23,33,2
4687355,Thailand,Baldwin,Thailand Baldwin,Thailand Baldwin,180,70,DB,5,0,25,30,0
4687355,Thailand,Baldwin,Thailand Baldwin,Thailand Baldwin,180,70,DB,5,0,25,30,0
4687477,Joe,DeHaan,Joe DeHaan,Joe DeHaan,200,73,DB,0,0,2,2,1
4687485,Lu-Magia,Hearns III,Lu-Magia Hearns III,Lu-Magia Hearns III,170,70,DB,4,0,15,21,1
4687517,Joe,Perkins,Joe Perkins,Joe Perkins,196,72,S,0,0,0,2,0
4687517,Joe,Perkins,Joe Perkins,Joe Perkins,196,72,S,0,0,0,2,0
4687554,Devlin,Kirklin,Devlin Kirklin,Devlin Kirklin,205,73,S,0,0,5,13,0
4688366,Elliott,Davison,Elliott Davison,Elliott Davison,180,73,S,1,0,23,37,2
4688390,TaMuarion,Wilson,TaMuarion Wilson,TaMuarion Wilson,205,74,DB,6,0,37,58,2
4688417,Jeremy,Justice,Jeremy Justice,Jeremy Justice,200,74,S,0,0,13,22,0
4688442,Xavier,Oliphant,Xavier Oliphant,Xavier Oliphant,175,70,CB,5,0,19,22,0
4688442,Xavier,Oliphant,Xavier Oliphant,Xavier Oliphant,175,70,CB,5,0,19,22,0
4688721,Kory,Chapman,Kory Chapman,Kory Chapman,178,70,DB,3,0.5,37,73,2
4688754,Sirad,Bryant,Sirad Bryant,Sirad Bryant,215,74,DB,1,0,2,7,0
4688759,Isaiah,Cash,Isaiah Cash,Isaiah Cash,195,72,S,5,0,30,52,2
4688769,Devion,Hargrove,Devion Hargrove,Devion Hargrove,175,73,CB,2,1,17,28,1
4688779,Channing,Canada,Channing Canada,Channing Canada,190,73,CB,0,1,16,20,0
4688806,Khyree,Jackson,Khyree Jackson,Khyree Jackson,195,75,CB,7,2,25,34,3
4688806,Khyree,Jackson,Khyree Jackson,Khyree Jackson,195,75,CB,7,2,25,34,3
4688806,Khyree,Jackson,Khyree Jackson,Khyree Jackson,195,75,CB,7,2,25,34,3
4688881,Kyeaure,Magloire,Kyeaure Magloire,Kyeaure Magloire,185,73,DB,1,0,4,7,1
4688886,Tre,Goodin,Tre Goodin,Tre Goodin,170,70,DB,1,0,11,12,0
4688930,Javon,Bullard,Javon Bullard,Javon Bullard,195,71,S,5,0,38,55,2
4688931,Maxwell,Hairston,Maxwell Hairston,Maxwell Hairston,181,73,DB,6,0,51,63,5
4689528,Koby,Bretz,Koby Bretz,Koby Bretz,215,74,DB,0,0,1,3,0
4689528,Koby,Bretz,Koby Bretz,Koby Bretz,215,74,DB,0,0,1,3,0
4689570,Jehvonn,Lewis,Jehvonn Lewis,Jehvonn Lewis,175,71,CB,4,0,15,15,0
4689570,Jehvonn,Lewis,Jehvonn Lewis,Jehvonn Lewis,175,71,CB,4,0,15,15,0
4689617,Cam'Ron,Dabney,Cam'Ron Dabney,Cam'Ron Dabney,186,71,CB,1,0,10,10,0
4689617,Cam'Ron,Dabney,Cam'Ron Dabney,Cam'Ron Dabney,186,71,CB,1,0,10,10,0
4689651,Mac,McWilliams,Mac McWilliams,Mac McWilliams,185,70,CB,8,0,39,52,0
4689651,Mac,McWilliams,Mac McWilliams,Mac McWilliams,185,70,CB,8,0,39,52,0
4689801,Kolubah,Pewee Jr.,Kolubah Pewee Jr.,Kolubah Pewee Jr.,170,71,DB,5,0,17,23,1
4689806,Bo,Nicolas-Paul,Bo Nicolas-Paul,Bo Nicolas-Paul,180,71,DB,2,0,23,32,3
4689808,Alijah,Curtis,Alijah Curtis,Alijah Curtis,190,70,DB,0,0,3,4,0
4689810,Aaron,Bibbins,Aaron Bibbins,Aaron Bibbins,195,73,DB,0,0,4,7,0
4689894,Ilijah,Johnson,Ilijah Johnson,Ilijah Johnson,170,71,CB,1,0,3,4,0
4689907,Chancellor,Hitchens,Chancellor Hitchens,Chancellor Hitchens,185,74,DB,0,0,7,13,0
