athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_passes_defended
5076123,Kooper,Ebel,Kooper Ebel,Kooper Ebel,225,76,LB,0,0,3,3,0
5077248,Braylan,Lovelace,Braylan Lovelace,Braylan Lovelace,220,74,LB,0,0,10,24,0
5077267,Luke,Mergott,Luke Mergott,Luke Mergott,224,75,LB,0,0,1,3,0
5077267,Luke,Mergott,Luke Mergott,Luke Mergott,224,75,LB,0,0,1,3,0
5077358,Wyatt,Gedeon,Wyatt Gedeon,Wyatt Gedeon,230,73,LB,0,1.5,11,27,0
5077358,Wyatt,Gedeon,Wyatt Gedeon,Wyatt Gedeon,230,73,LB,0,1.5,11,27,0
5077358,Wyatt,Gedeon,Wyatt Gedeon,Wyatt Gedeon,230,73,LB,0,1.5,11,27,0
5077501,Miquel,Dingle,Miquel Dingle,Miquel Dingle,220,74,LB,0,0,8,12,0
5077501,Miquel,Dingle,Miquel Dingle,Miquel Dingle,220,74,LB,0,0,8,12,0
5077501,Miquel,Dingle,Miquel Dingle,Miquel Dingle,220,74,LB,0,0,8,12,0
5077501,Miquel,Dingle,Miquel Dingle,Miquel Dingle,220,74,LB,0,0,8,12,0
5077882,Malaki,Pegues,Malaki Pegues,Malaki Pegues,212,76,LB,0,1.5,4,8,0
5077977,Will,Heldt,Will Heldt,Will Heldt,250,78,LB,0,0,8,12,0
5078004,Jamih,Otis,Jamih Otis,Jamih Otis,215,71,LB,0,0,6,8,0
5078098,Kamal,Bonner,Kamal Bonner,Kamal Bonner,195,74,LB,0,0,1,3,0
5078108,Daymion,Sanford,Daymion Sanford,Daymion Sanford,225,74,LB,0,0,3,4,0
5078108,Daymion,Sanford,Daymion Sanford,Daymion Sanford,225,74,LB,0,0,3,4,0
5078256,DeMarco,Ward,DeMarco Ward,DeMarco Ward,227,73,LB,0,0,1,3,0
5078256,DeMarco,Ward,DeMarco Ward,DeMarco Ward,227,73,LB,0,0,1,3,0
5078423,Kamren,Robinson,Kamren Robinson,Kamren Robinson,227,74,LB,0,1,46,71,1
5078423,Kamren,Robinson,Kamren Robinson,Kamren Robinson,227,74,LB,0,1,46,71,1
5078912,Jayden,Wilson,Jayden Wilson,Jayden Wilson,209,74,LB,0,0,3,10,0
5079147,Drew,Rodriguez,Drew Rodriguez,Drew Rodriguez,225,73,LB,0,0,1,3,0
5079147,Drew,Rodriguez,Drew Rodriguez,Drew Rodriguez,225,73,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5080697,Isaiah,Glasker,Isaiah Glasker,Isaiah Glasker,220,77,LB,0,0,1,3,0
5081377,Tyler,Stolsky,Tyler Stolsky,Tyler Stolsky,225,74,LB,0,0,11,20,0
5081377,Tyler,Stolsky,Tyler Stolsky,Tyler Stolsky,225,74,LB,0,0,11,20,0
5081383,Ben,Bolton,Ben Bolton,Ben Bolton,222,75,LB,0,0,1,4,0
5081395,Kalib,Perry,Kalib Perry,Kalib Perry,226,75,LB,0,0,6,20,0
5081420,Randy,Caldwell,Randy Caldwell,Randy Caldwell,230,72,LB,0,0,1,2,0
5081420,Randy,Caldwell,Randy Caldwell,Randy Caldwell,230,72,LB,0,0,1,2,0
5081420,Randy,Caldwell,Randy Caldwell,Randy Caldwell,230,72,LB,0,0,1,2,0
5081420,Randy,Caldwell,Randy Caldwell,Randy Caldwell,230,72,LB,0,0,1,2,0
5081420,Randy,Caldwell,Randy Caldwell,Randy Caldwell,230,72,LB,0,0,1,2,0
5081420,Randy,Caldwell,Randy Caldwell,Randy Caldwell,230,72,LB,0,0,1,2,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081534,Trey,Jamison,Trey Jamison,Trey Jamison,215,73,LB,0,0,9,11,0
5081724,Mike,Smith Jr.,Mike Smith Jr.,Mike Smith Jr.,240,73,LB,0,1,17,24,1
5081724,Mike,Smith Jr.,Mike Smith Jr.,Mike Smith Jr.,240,73,LB,0,1,17,24,1
5081765,Jhalyn,Shuler,Jhalyn Shuler,Jhalyn Shuler,220,75,LB,1,2,42,85,4
5081777,Tra,Thomas,Tra Thomas,Tra Thomas,215,76,LB,0,3,8,30,0
5081777,Tra,Thomas,Tra Thomas,Tra Thomas,215,76,LB,0,3,8,30,0
5081787,Jeremy,Evans,Jeremy Evans,Jeremy Evans,218,73,LB,1,0,15,17,1
5081787,Jeremy,Evans,Jeremy Evans,Jeremy Evans,218,73,LB,1,0,15,17,1
5081787,Jeremy,Evans,Jeremy Evans,Jeremy Evans,218,73,LB,1,0,15,17,1
5081857,Carson,Willich,Carson Willich,Carson Willich,225,73,LB,1,0,13,25,0
5081864,Jacob,Ellis,Jacob Ellis,Jacob Ellis,225,73,LB,0,0,4,15,0
5081864,Jacob,Ellis,Jacob Ellis,Jacob Ellis,225,73,LB,0,0,4,15,0
5081870,John,Klosterman,John Klosterman,John Klosterman,230,71,LB,0,0,3,9,0
5081870,John,Klosterman,John Klosterman,John Klosterman,230,71,LB,0,0,3,9,0
5081870,John,Klosterman,John Klosterman,John Klosterman,230,71,LB,0,0,3,9,0
5081877,Caleb,Bacon,Caleb Bacon,Caleb Bacon,240,75,LB,1,3,31,52,2
5081886,Arion,Carter,Arion Carter,Arion Carter,227,73,LB,0,0,8,17,1
5081886,Arion,Carter,Arion Carter,Arion Carter,227,73,LB,0,0,8,17,1
5081886,Arion,Carter,Arion Carter,Arion Carter,227,73,LB,0,0,8,17,1
5081920,Zach,Wittenberg,Zach Wittenberg,Zach Wittenberg,226,73,LB,0,0,2,4,0
5081928,Owen,Heinecke,Owen Heinecke,Owen Heinecke,218,74,LB,0,0,0,3,0
5081928,Owen,Heinecke,Owen Heinecke,Owen Heinecke,218,74,LB,0,0,0,3,0
5081928,Owen,Heinecke,Owen Heinecke,Owen Heinecke,218,74,LB,0,0,0,3,0
5081928,Owen,Heinecke,Owen Heinecke,Owen Heinecke,218,74,LB,0,0,0,3,0
5081987,Wesley,Smith,Wesley Smith,Wesley Smith,220,70,LB,0,0,3,4,0
5081998,Raleigh,Collins III,Raleigh Collins III,Raleigh Collins III,203,74,LB,0,0,3,5,0
5082001,Trey,Lathan,Trey Lathan,Trey Lathan,225,73,LB,1,0,11,27,2
5082001,Trey,Lathan,Trey Lathan,Trey Lathan,225,73,LB,1,0,11,27,2
5082068,James,Douglas,James Douglas,James Douglas,204,73,LB,0,0,1,2,0
5082148,Eric,Ford,Eric Ford,Eric Ford,226,75,LB,0,0,1,5,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082154,Kalib,Fortner,Kalib Fortner,Kalib Fortner,225,72,LB,1,2.5,29,66,0
5082325,Jayden,Baker,Jayden Baker,Jayden Baker,221,73,LB,0,0,0,2,0
5082336,CJ,Wilson Jr.,CJ Wilson Jr.,CJ Wilson Jr.,255,74,LB,0,0.5,1,4,0
5082336,CJ,Wilson Jr.,CJ Wilson Jr.,CJ Wilson Jr.,255,74,LB,0,0.5,1,4,0
5082336,CJ,Wilson Jr.,CJ Wilson Jr.,CJ Wilson Jr.,255,74,LB,0,0.5,1,4,0
5082336,CJ,Wilson Jr.,CJ Wilson Jr.,CJ Wilson Jr.,255,74,LB,0,0.5,1,4,0
5082390,Kylan,Guidry,Kylan Guidry,Kylan Guidry,232,76,LB,0,2,26,47,0
5082390,Kylan,Guidry,Kylan Guidry,Kylan Guidry,232,76,LB,0,2,26,47,0
5082390,Kylan,Guidry,Kylan Guidry,Kylan Guidry,232,76,LB,0,2,26,47,0
5082390,Kylan,Guidry,Kylan Guidry,Kylan Guidry,232,76,LB,0,2,26,47,0
5082390,Kylan,Guidry,Kylan Guidry,Kylan Guidry,232,76,LB,0,2,26,47,0
5082472,Tristan,Driggers,Tristan Driggers,Tristan Driggers,207,73,LB,0,1.5,8,20,0
5082472,Tristan,Driggers,Tristan Driggers,Tristan Driggers,207,73,LB,0,1.5,8,20,0
5082483,Nick,Torres,Nick Torres,Nick Torres,210,70,LB,0,0,2,3,0
5082484,Carl,Glass Jr.,Carl Glass Jr.,Carl Glass Jr.,220,71,LB,2,1.5,27,59,0
5082486,Markeegan,Gray,Markeegan Gray,Markeegan Gray,199,69,LB,0,0,3,7,1
5082486,Markeegan,Gray,Markeegan Gray,Markeegan Gray,199,69,LB,0,0,3,7,1
5082486,Markeegan,Gray,Markeegan Gray,Markeegan Gray,199,69,LB,0,0,3,7,1
5082586,Jaylan,Lawson,Jaylan Lawson,Jaylan Lawson,194,73,LB,1,0,2,9,0
5082592,Ethan,Powell,Ethan Powell,Ethan Powell,210,74,LB,0,0,2,2,0
5082603,Fred,Thompkins,Fred Thompkins,Fred Thompkins,225,72,LB,1,1,21,52,0
5082603,Fred,Thompkins,Fred Thompkins,Fred Thompkins,225,72,LB,1,1,21,52,0
5082615,Bronson,Olevao Jr.,Bronson Olevao Jr.,Bronson Olevao Jr.,215,73,LB,0,0,5,6,0
5082638,Jalen,Stewart,Jalen Stewart,Jalen Stewart,225,72,LB,0,1,17,30,0
5082646,James,Djonkam,James Djonkam,James Djonkam,250,75,LB,0,0,7,20,0
5082646,James,Djonkam,James Djonkam,James Djonkam,250,75,LB,0,0,7,20,0
5082675,Griffin,Miller,Griffin Miller,Griffin Miller,221,74,LB,0,0,3,4,0
5082675,Griffin,Miller,Griffin Miller,Griffin Miller,221,74,LB,0,0,3,4,0
5082969,Rocco,Nicholl,Rocco Nicholl,Rocco Nicholl,221,76,LB,0,0,6,18,1
5083120,Juandarion,Silas,Juandarion Silas,Juandarion Silas,205,73,LB,0,1,9,18,0
5083156,Kenny,Olson,Kenny Olson,Kenny Olson,225,73,LB,0,0,25,36,0
5083174,Spencer,Fisher,Spencer Fisher,Spencer Fisher,215,71,LB,0,0,4,6,0
5083176,Dylan,Layne,Dylan Layne,Dylan Layne,215,73,LB,0,1,17,37,7
5083226,Marcus,Howard,Marcus Howard,Marcus Howard,228,77,LB,0,5,13,33,1
5083230,Christian,Wren,Christian Wren,Christian Wren,235,76,LB,1,0.5,5,13,0
5083281,Turner,Inge,Turner Inge,Turner Inge,210,73,LB,0,1,18,25,0
5083312,Michael,Molnar,Michael Molnar,Michael Molnar,213,75,LB,0,0,1,8,0
5083398,Declan,Williams,Declan Williams,Declan Williams,230,74,LB,0,0,14,27,1
5083400,A.J.,Pena,A.J. Pena,A.J. Pena,235,74,LB,2,4.5,14,32,2
5083527,Brock,Mather,Brock Mather,Brock Mather,230,72,LB,0,1.5,34,68,0
5083555,Darius,Moore,Darius Moore,Darius Moore,235,73,LB,1,0.5,36,59,1
5083560,Reese,Young,Reese Young,Reese Young,220,73,LB,0,1,19,43,2
5083574,Caleb,Phillips,Caleb Phillips,Caleb Phillips,190,72,LB,0,0,4,10,0
5083593,Brayden,Faulkner,Brayden Faulkner,Brayden Faulkner,208,72,LB,0,0,8,32,0
5083664,Garret,Ollendieck,Garret Ollendieck,Garret Ollendieck,230,74,LB,1,7.5,43,97,0
5083668,Dallas,Westhoff,Dallas Westhoff,Dallas Westhoff,230,73,LB,0,0,7,13,0
5083707,Sincere,Jackson,Sincere Jackson,Sincere Jackson,230,74,LB,1,0.5,17,29,0
5083715,Ca'lub,Holloway,Ca'lub Holloway,Ca'lub Holloway,235,73,LB,0,0,3,4,0
5083724,Alex,Oyawale,Alex Oyawale,Alex Oyawale,220,72,LB,0,1,12,22,1
5083768,Christian,Fuhrman,Christian Fuhrman,Christian Fuhrman,237,73,LB,0,1.5,29,65,3
5083813,Jack,Goheen,Jack Goheen,Jack Goheen,210,74,LB,0,0,12,25,1
5083826,Isaiah,Major,Isaiah Major,Isaiah Major,230,73,LB,0,2,52,89,3
5083858,Ian,Langan,Ian Langan,Ian Langan,210,75,LB,0,0,2,4,0
5083867,Owen,Ordonez,Owen Ordonez,Owen Ordonez,219,75,LB,0,0,4,7,0
5083876,Jackson,Dowd,Jackson Dowd,Jackson Dowd,210,70,LB,0,0,6,12,0
5083898,Alex,Mitchell,Alex Mitchell,Alex Mitchell,232,72,LB,3,1,39,78,3
5083950,Stephen,Dean III,Stephen Dean III,Stephen Dean III,215,74,LB,0,0,11,20,0
5083954,Tyrel,Dobson,Tyrel Dobson,Tyrel Dobson,195,71,LB,0,0,9,12,0
5084065,Jacquez,McGowan,Jacquez McGowan,Jacquez McGowan,194,73,LB,0,3,38,69,2
5084114,Jalen,Smith,Jalen Smith,Jalen Smith,220,72,LB,1,1.5,39,65,1
5084116,Noah,Kema,Noah Kema,Noah Kema,220,73,LB,0,1,16,34,1
5084130,Demarii,Blanks,Demarii Blanks,Demarii Blanks,230,71,LB,0,0,3,3,0
5084182,Sone,Aupiu,Sone Aupiu,Sone Aupiu,225,73,LB,2,2,30,45,0
5084188,Buddha,Peleti,Buddha Peleti,Buddha Peleti,250,74,LB,2,4.5,12,32,0
5084188,Buddha,Peleti,Buddha Peleti,Buddha Peleti,250,74,LB,2,4.5,12,32,0
5084188,Buddha,Peleti,Buddha Peleti,Buddha Peleti,250,74,LB,2,4.5,12,32,0
5084188,Buddha,Peleti,Buddha Peleti,Buddha Peleti,250,74,LB,2,4.5,12,32,0
5084243,Brandon,Lairy,Brandon Lairy,Brandon Lairy,195,72,LB,0,0,18,34,0
5084363,Keenan,Wolf,Keenan Wolf,Keenan Wolf,225,75,LB,1,1.5,34,87,3
5084388,John,Perdue,John Perdue,John Perdue,220,73,LB,0,0,14,19,0
5084389,Sam,Smith,Sam Smith,Sam Smith,225,72,LB,0,0,3,10,0
5084414,John,Lista,John Lista,John Lista,200,73,LB,0,3,25,39,1
5084477,Tory,Morgan,Tory Morgan,Tory Morgan,215,71,LB,0,0,2,3,0
5084501,KK,Reno,KK Reno,KK Reno,220,72,LB,0,0,14,41,1
5084526,Nick,Morgan,Nick Morgan,Nick Morgan,210,74,LB,0,0.5,4,9,1
5084527,Benny,Radicia,Benny Radicia,Benny Radicia,220,72,LB,0,1,9,32,1
5084528,Jalen,Marshall,Jalen Marshall,Jalen Marshall,210,74,LB,0,1,24,46,6
5084530,David,Powers,David Powers,David Powers,225,73,LB,0,3,47,101,1
5084711,Teilor,Tuioti,Teilor Tuioti,Teilor Tuioti,223,73,LB,0,0,9,31,2
5084744,Brandon,Wong,Brandon Wong,Brandon Wong,210,73,LB,0,0,12,24,0
5084770,Koron,Hayward,Koron Hayward,Koron Hayward,235,77,LB,0,0,4,6,0
5084891,Austin,Romaine,Austin Romaine,Austin Romaine,238,74,LB,0,1,13,20,0
5084891,Austin,Romaine,Austin Romaine,Austin Romaine,238,74,LB,0,1,13,20,0
5084891,Austin,Romaine,Austin Romaine,Austin Romaine,238,74,LB,0,1,13,20,0
5084891,Austin,Romaine,Austin Romaine,Austin Romaine,238,74,LB,0,1,13,20,0
5085110,Zakari,Tillman,Zakari Tillman,Zakari Tillman,225,74,LB,0,0,1,5,0
5085110,Zakari,Tillman,Zakari Tillman,Zakari Tillman,225,74,LB,0,0,1,5,0
5085149,Osaro,Aihie,Osaro Aihie,Osaro Aihie,225,73,LB,0,0,2,3,0
5085149,Osaro,Aihie,Osaro Aihie,Osaro Aihie,225,73,LB,0,0,2,3,0
5085149,Osaro,Aihie,Osaro Aihie,Osaro Aihie,225,73,LB,0,0,2,3,0
5085149,Osaro,Aihie,Osaro Aihie,Osaro Aihie,225,73,LB,0,0,2,3,0
5085149,Osaro,Aihie,Osaro Aihie,Osaro Aihie,225,73,LB,0,0,2,3,0
5085268,Larry,Worth,Larry Worth,Larry Worth,220,76,LB,1,2,24,51,2
5085268,Larry,Worth,Larry Worth,Larry Worth,220,76,LB,1,2,24,51,2
5085268,Larry,Worth,Larry Worth,Larry Worth,220,76,LB,1,2,24,51,2
5085365,Deorius,Cobbs,Deorius Cobbs,Deorius Cobbs,235,75,LB,1,1,4,6,0
5085369,Jace,Benesch,Jace Benesch,Jace Benesch,215,72,LB,0,0,4,11,0
5085369,Jace,Benesch,Jace Benesch,Jace Benesch,215,72,LB,0,0,4,11,0
5085372,Duncan,Parham,Duncan Parham,Duncan Parham,220,75,LB,0,0,1,3,0
5085407,Namdi,Obiazor,Namdi Obiazor,Namdi Obiazor,225,75,LB,0,4,48,84,2
5085407,Namdi,Obiazor,Namdi Obiazor,Namdi Obiazor,225,75,LB,0,4,48,84,2
5085407,Namdi,Obiazor,Namdi Obiazor,Namdi Obiazor,225,75,LB,0,4,48,84,2
5085407,Namdi,Obiazor,Namdi Obiazor,Namdi Obiazor,225,75,LB,0,4,48,84,2
5085512,Nico,Schwikal,Nico Schwikal,Nico Schwikal,235,75,LB,0,0,2,2,0
5085512,Nico,Schwikal,Nico Schwikal,Nico Schwikal,235,75,LB,0,0,2,2,0
5085543,Dason,Brooks,Dason Brooks,Dason Brooks,226,71,LB,0,1,6,14,0
5085547,William,Wallis,William Wallis,William Wallis,222,72,LB,0,0,2,5,0
5085547,William,Wallis,William Wallis,William Wallis,222,72,LB,0,0,2,5,0
5085580,Jaxson,Helmstetler,Jaxson Helmstetler,Jaxson Helmstetler,200,74,LB,0,0,2,2,0
5085586,Peyton,Wing,Peyton Wing,Peyton Wing,210,72,LB,0,0,12,20,0
5085687,J.R.,Flood,J.R. Flood,J.R. Flood,215,73,LB,0,1,20,37,0
5085721,Jared,Lloyd,Jared Lloyd,Jared Lloyd,225,75,LB,2,0,38,68,1
5085727,Jordan,Hoskins,Jordan Hoskins,Jordan Hoskins,203,70,LB,0,0,31,59,0
5085785,Jason,Freeman,Jason Freeman,Jason Freeman,215,69,LB,0,0.5,41,87,3
5085793,Sam,Korpoi,Sam Korpoi,Sam Korpoi,200,73,LB,0,0,6,12,1
5085796,Charlie,Sasso,Charlie Sasso,Charlie Sasso,230,72,LB,0,1,6,8,0
5085817,Michael,Brock,Michael Brock,Michael Brock,200,74,LB,0,0,12,14,0
5085879,Makai,Williams,Makai Williams,Makai Williams,220,73,LB,0,0,1,2,0
5085879,Makai,Williams,Makai Williams,Makai Williams,220,73,LB,0,0,1,2,0
5085888,Easton,Mascarenas-Arnold,Easton Mascarenas-Arnold,Easton Mascarenas-Arnold,228,71,LB,0,2,49,106,0
5085950,Cole,Kozlowski,Cole Kozlowski,Cole Kozlowski,230,74,LB,1,1,34,58,4
5085950,Cole,Kozlowski,Cole Kozlowski,Cole Kozlowski,230,74,LB,1,1,34,58,4
5085950,Cole,Kozlowski,Cole Kozlowski,Cole Kozlowski,230,74,LB,1,1,34,58,4
5086143,Ben,Bogle,Ben Bogle,Ben Bogle,219,74,LB,1,2,15,29,0
5086162,Naiteitei,Mose,Naiteitei Mose,Naiteitei Mose,215,71,LB,0,0,14,21,2
5086188,Marc,Pretto,Marc Pretto,Marc Pretto,210,74,LB,1,1,29,68,3
5086188,Marc,Pretto,Marc Pretto,Marc Pretto,210,74,LB,1,1,29,68,3
5086188,Marc,Pretto,Marc Pretto,Marc Pretto,210,74,LB,1,1,29,68,3
5086188,Marc,Pretto,Marc Pretto,Marc Pretto,210,74,LB,1,1,29,68,3
5086446,Cahari,Haynes,Cahari Haynes,Cahari Haynes,220,73,LB,0,0,2,2,0
5086511,Luke,Van Buuren,Luke Van Buuren,Luke Van Buuren,220,72,LB,0,0,6,10,0
5086523,Ethan,Grace,Ethan Grace,Ethan Grace,228,74,DE,0,0,4,14,1
5086528,Brandon,Tyson,Brandon Tyson,Brandon Tyson,222,72,LB,2,1.5,32,67,0
5086530,Marco,Patierno,Marco Patierno,Marco Patierno,225,72,LB,0,0.5,34,64,1
5086530,Marco,Patierno,Marco Patierno,Marco Patierno,225,72,LB,0,0.5,34,64,1
5086926,Wesley,Misenheimer,Wesley Misenheimer,Wesley Misenheimer,180,73,LB,0,0,2,2,0
5086986,Gideon,Lampron,Gideon Lampron,Gideon Lampron,215,71,LB,0,1,25,46,1
5087040,Tyson,Garrett,Tyson Garrett,Tyson Garrett,217,72,LB,0,1,31,61,3
5087074,Sam,Boyer,Sam Boyer,Sam Boyer,221,73,LB,0,0,2,5,0
5087074,Sam,Boyer,Sam Boyer,Sam Boyer,221,73,LB,0,0,2,5,0
5087131,Ty,Howard,Ty Howard,Ty Howard,195,72,LB,0,1,10,16,0
5087200,Hayden,Stec,Hayden Stec,Hayden Stec,220,73,LB,0,0,6,6,0
5087303,CJ,Wesley,CJ Wesley,CJ Wesley,230,75,LB,0,1,3,7,0
5087307,Cam,Dyson,Cam Dyson,Cam Dyson,226,75,LB,0,1,14,23,0
5087308,Judah,McJimpsey,Judah McJimpsey,Judah McJimpsey,227,74,LB,0,1,11,18,0
5087339,Onaje,Lewis,Onaje Lewis,Onaje Lewis,220,72,LB,1,0,4,10,0
5087339,Onaje,Lewis,Onaje Lewis,Onaje Lewis,220,72,LB,1,0,4,10,0
5087729,De'Aundre,Cruz,De'Aundre Cruz,De'Aundre Cruz,240,74,LB,0,0,29,35,0
5087733,Justin,Garcia,Justin Garcia,Justin Garcia,220,72,LB,0,0,4,5,0
5087735,Anthony,Ferrelli,Anthony Ferrelli,Anthony Ferrelli,210,72,LB,0,1.5,14,23,2
5088106,Malek,Horlback,Malek Horlback,Malek Horlback,225,74,LB,0,3,24,43,0
5088189,Brock,Butler,Brock Butler,Brock Butler,205,71,LB,0,0,2,2,0
5088190,Steve,Cmielewski,Steve Cmielewski,Steve Cmielewski,220,72,LB,0,0,9,28,0
5088197,Justin,Waters,Justin Waters,Justin Waters,220,73,LB,0,0,12,29,0
5088203,Marc Christian,Georges,Marc Christian Georges,Marc Christian Georges,230,72,LB,1,1,13,18,1
5088205,Tyler,Bannon,Tyler Bannon,Tyler Bannon,190,75,LB,0,0,3,7,0
5088208,Sam,Murphy,Sam Murphy,Sam Murphy,225,74,LB,0,1,35,58,5
5088341,William,Middleton,William Middleton,William Middleton,200,71,LB,0,0,43,66,1
5088350,Carter,Glassmyer,Carter Glassmyer,Carter Glassmyer,210,73,LB,1,2.5,50,89,0
5088352,Mercury,Swaim,Mercury Swaim,Mercury Swaim,200,72,LB,2,1.5,33,46,0
5088359,Nate,Henrich,Nate Henrich,Nate Henrich,225,77,LB,0,0,4,5,0
5088571,Bryce,Boettcher,Bryce Boettcher,Bryce Boettcher,220,74,LB,1,1,14,36,0
5088571,Bryce,Boettcher,Bryce Boettcher,Bryce Boettcher,220,74,LB,1,1,14,36,0
5088934,Jared,Fotu,Jared Fotu,Jared Fotu,230,72,LB,0,0,38,81,0
5088996,Ryan,Sever,Ryan Sever,Ryan Sever,217,73,LB,0,2,11,23,0
5088996,Ryan,Sever,Ryan Sever,Ryan Sever,217,73,LB,0,2,11,23,0
5088996,Ryan,Sever,Ryan Sever,Ryan Sever,217,73,LB,0,2,11,23,0
5089173,Nicholas,Rinaldi,Nicholas Rinaldi,Nicholas Rinaldi,232,75,LB,0,0,9,20,0
5089174,Jeffrey,Ugochukwu,Jeffrey Ugochukwu,Jeffrey Ugochukwu,205,73,LB,0,1,12,23,0
5089247,Junior,Wily,Junior Wily,Junior Wily,220,71,LB,0,0,44,83,4
5089265,Anthony,Quinney,Anthony Quinney,Anthony Quinney,210,74,LB,0,0,26,45,3
5089281,Mike,Cardilli,Mike Cardilli,Mike Cardilli,220,73,LB,0,0,11,23,0
5089285,Ryan,Crandall,Ryan Crandall,Ryan Crandall,210,74,LB,1,0,38,66,4
5089321,Bryan,Longwell,Bryan Longwell,Bryan Longwell,227,73,LB,0,0,18,36,0
5089360,Wade,Abrams,Wade Abrams,Wade Abrams,225,72,LB,0,0,26,40,2
5089439,Antavious,Fish,Antavious Fish,Antavious Fish,235,71,LB,0,1,38,94,0
5089440,Jaharon,Griffin,Jaharon Griffin,Jaharon Griffin,240,71,LB,1,0,11,18,0
5089440,Jaharon,Griffin,Jaharon Griffin,Jaharon Griffin,240,71,LB,1,0,11,18,0
5089440,Jaharon,Griffin,Jaharon Griffin,Jaharon Griffin,240,71,LB,1,0,11,18,0
5089501,Malachi,Williams,Malachi Williams,Malachi Williams,236,73,LB,1,0,20,43,0
5089536,Hayward,McQueen Jr.,Hayward McQueen Jr.,Hayward McQueen Jr.,200,73,LB,1,1,14,26,1
5089550,Ed,Jones IV,Ed Jones IV,Ed Jones IV,205,73,LB,1,2,21,40,1
5089561,Antarron,Turner,Antarron Turner,Antarron Turner,225,74,LB,0,0,4,8,0
5089563,Blue,Monroe,Blue Monroe,Blue Monroe,235,73,LB,0,0.5,5,11,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091008,AJ,Beale,AJ Beale,AJ Beale,192,71,LB,0,0,5,8,0
5091834,Chris,Pearson,Chris Pearson,Chris Pearson,200,74,LB,0,0,1,4,0
5091834,Chris,Pearson,Chris Pearson,Chris Pearson,200,74,LB,0,0,1,4,0
5091834,Chris,Pearson,Chris Pearson,Chris Pearson,200,74,LB,0,0,1,4,0
5092199,Tate,Romney,Tate Romney,Tate Romney,220,74,LB,0,1,29,52,4
