athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,general_fumbles_forced,defensive_sacks,defensive_solo_tackles,defensive_total_tackles,defensive_sack_yards
4567154,Collin,Clay,Collin Clay,Collin Clay,310,75,NT,0,1.5,9,12,6
4567171,Eric,Gregory,Eric Gregory,Eric Gregory,318,76,DL,0,1,8,16,4
4567176,Zach,Williams,Zach Williams,Zach Williams,250,76,DL,0,0,2,9,0
4567189,Taurean,Carter,Taurean Carter,Taurean Carter,303,75,DL,0,1.5,6,25,9
4567252,Brandon,Mack,Brandon Mack,Brandon Mack,246,75,DL,0,0,2,2,0
4567417,Khris,Bogle,Khris Bogle,Khris Bogle,245,76,DL,0,1.5,5,14,8
4567418,Lloyd,Summerall,Lloyd Summerall,Lloyd Summerall,242,77,DE,0,1,9,21,5
4567463,Chad,Stephens,Chad Stephens,Chad Stephens,261,73,DL,1,3.5,19,39,27
4567464,Rick,D'Abreu,Rick D'Abreu,Rick D'Abreu,280,74,DL,0,0.5,4,12,3
4567473,Immanuel,Hickman,Immanuel Hickman,Immanuel Hickman,296,75,DE,0,0,6,18,0
4567490,Hakeem,Ajijolaiya,Hakeem Ajijolaiya,Hakeem Ajijolaiya,320,74,DL,0,0,10,21,0
4567500,Kayode,Oladele,Kayode Oladele,Kayode Oladele,280,77,DL,1,0,8,19,0
4567537,Christian,James,Christian James,Christian James,290,76,DL,0,0,4,12,0
4567546,Nate,Clifton,Nate Clifton,Nate Clifton,280,77,DE,0,5.5,12,30,33
4567601,Darian,Varner,Darian Varner,Darian Varner,275,75,DE,0,0,2,5,0
4567703,Tyrece,Edwards,Tyrece Edwards,Tyrece Edwards,274,74,DT,0,0,4,7,0
4567785,D.J.,Harris,D.J. Harris,D.J. Harris,240,74,DE,0,0,12,32,0
4567943,Cade,Denhoff,Cade Denhoff,Cade Denhoff,255,77,DE,0,0,6,10,0
4567963,Tramel,Walthour,Tramel Walthour,Tramel Walthour,270,75,DL,0,1,8,11,11
4568016,Joe,Evans,Joe Evans,Joe Evans,340,75,DL,0,2,11,18,10
4568217,Tyler,Davis,Tyler Davis,Tyler Davis,300,74,DT,0,0.5,11,31,2
4568270,Chico,Bennett Jr.,Chico Bennett Jr.,Chico Bennett Jr.,252,76,DE,0,0,15,34,0
4568285,Zach,Edwards,Zach Edwards,Zach Edwards,280,75,DE,0,1,8,18,5
4568317,Joshua,Harris,Joshua Harris,Joshua Harris,325,76,DT,0,0,4,13,0
4568433,Kierron,Smith,Kierron Smith,Kierron Smith,335,72,DL,0,0,1,4,0
4568509,Kevon,Darton,Kevon Darton,Kevon Darton,271,71,DL,1,5,21,36,26
4568627,Darius,Hodges,Darius Hodges,Darius Hodges,280,74,DL,0,7.5,20,25,53
4568635,Eric,Hicks Jr.,Eric Hicks Jr.,Eric Hicks Jr.,285,75,DL,0,1,12,24,9
4568650,Joseph,Anderson,Joseph Anderson,Joseph Anderson,281,72,DL,0,0.5,6,20,3
4568668,Tomari,Fox,Tomari Fox,Tomari Fox,300,75,DL,0,1,6,13,3
4568725,Trevion,Sneed,Trevion Sneed,Trevion Sneed,242,74,DE,0,1,12,33,9
4568998,TJ,Franklin,TJ Franklin,TJ Franklin,268,77,DL,0,3.5,19,31,24
4569016,Eric,Watts,Eric Watts,Eric Watts,277,77,DL,2,2,17,34,10
4569126,Brendan,Mott,Brendan Mott,Brendan Mott,244,77,DE,2,1,22,27,10
4569135,Kyon,Barrs,Kyon Barrs,Kyon Barrs,290,74,DT,0,0,4,13,0
4569236,Buddha,Jones,Buddha Jones,Buddha Jones,317,75,DT,1,0,8,28,0
4569316,Ryan,Mullaney,Ryan Mullaney,Ryan Mullaney,250,74,DL,0,0,1,4,0
4569322,Eric,Phillips,Eric Phillips,Eric Phillips,260,75,DE,1,2,8,14,18
4569342,John,Harris,John Harris,John Harris,264,74,DL,0,0,5,8,0
4569346,Kyron,Mims,Kyron Mims,Kyron Mims,293,75,DL,0,0,4,10,0
4569368,Soni,Misi,Soni Misi,Soni Misi,330,74,DL,0,0.5,6,17,0
4569377,Bryce,Barnes,Bryce Barnes,Bryce Barnes,285,74,DL,0,0,11,20,0
4569411,Tony,Bradford Jr.,Tony Bradford Jr.,Tony Bradford Jr.,300,73,DL,1,4,17,40,30
4569428,Carl,Jones Jr.,Carl Jones Jr.,Carl Jones Jr.,230,74,DL,0,2,30,37,14
4569430,Dovid,Magna,Dovid Magna,Dovid Magna,310,76,DL,0,0,8,11,0
4569436,John,Ward,John Ward,John Ward,245,76,DE,0,0,5,13,0
4569448,Jordan,Jefferson,Jordan Jefferson,Jordan Jefferson,317,76,DT,0,1.5,11,35,2
4569474,Logan,Lee,Logan Lee,Logan Lee,291,77,DT,0,3,18,52,26
4569480,Darius,Robinson,Darius Robinson,Darius Robinson,296,77,DL,1,7.5,27,41,50
4569496,Anthony,Booker Jr.,Anthony Booker Jr.,Anthony Booker Jr.,351,76,DL,0,0.5,7,19,0
4569500,Brandon,Wright,Brandon Wright,Brandon Wright,250,74,DL,0,2,4,19,17
4569544,Ben,McNaboe,Ben McNaboe,Ben McNaboe,245,75,DL,0,3.5,9,19,16
4569586,Ty,Robinson,Ty Robinson,Ty Robinson,310,78,DL,0,1,7,29,12
4569612,P.J.,Spencer,P.J. Spencer,P.J. Spencer,290,74,DL,0,0,4,20,0
4569643,Brandy,Okeke,Brandy Okeke,Brandy Okeke,235,75,DL,0,2,12,40,18
4569903,DeVonne,Harris,DeVonne Harris,DeVonne Harris,230,76,DE,0,4,20,34,29
4569934,Caden,Haws,Caden Haws,Caden Haws,305,74,DT,0,0,2,10,0
4569967,Seth,Mason,Seth Mason,Seth Mason,285,75,DL,0,0.5,7,11,11
4570040,Byron,Murphy II,Byron Murphy II,Byron Murphy II,308,73,DT,0,5,12,26,32
4570055,Dvon,Ellies,Dvon Ellies,Dvon Ellies,302,73,DT,0,0,11,22,0
4570065,Jacob,Lacey,Jacob Lacey,Jacob Lacey,280,73,DL,0,1,6,16,3
4570135,Brett,Johnson,Brett Johnson,Brett Johnson,295,77,DL,0,0.5,6,24,2
4570161,Mike,Kelly,Mike Kelly,Mike Kelly,262,75,DL,0,0.5,3,8,2
4570288,Vonnie,Watkins,Vonnie Watkins,Vonnie Watkins,238,76,DE,2,3,13,30,15
4570480,James,Rawls,James Rawls,James Rawls,284,74,DL,1,0.5,11,23,4
4570496,Richard,Kinley,Richard Kinley,Richard Kinley,235,75,DE,0,3,10,20,21
4570541,Garrett,Crawford,Garrett Crawford,Garrett Crawford,240,73,DL,1,1,12,31,18
4570681,Joe,Anderson,Joe Anderson,Joe Anderson,280,76,DL,0,0,9,16,0
4570741,Akili,Calhoun,Akili Calhoun,Akili Calhoun,285,76,DL,0,0,1,3,0
4570784,Jacob,Newsom,Jacob Newsom,Jacob Newsom,280,75,DT,0,1,5,17,6
4570786,Brock,Harrison,Brock Harrison,Brock Harrison,250,75,DE,0,2,13,24,16
4570838,Jau'Von,Young,Jau'Von Young,Jau'Von Young,281,74,DL,0,2.5,9,40,32
4570874,Tim,Varga,Tim Varga,Tim Varga,247,76,DE,1,5,14,40,45
4570891,Antonio,Smith,Antonio Smith,Antonio Smith,250,76,DE,0,2,2,3,16
4570941,Jackson,Luttrell,Jackson Luttrell,Jackson Luttrell,280,75,DL,0,1.5,8,27,9
4570949,Chris,Hardie,Chris Hardie,Chris Hardie,270,74,DL,0,8.5,33,56,59
4570970,Isaiah,Iton,Isaiah Iton,Isaiah Iton,290,75,DL,0,0.5,9,33,2
4570974,Ryan,Capasso,Ryan Capasso,Ryan Capasso,260,76,DL,0,0,3,5,0
4571008,Lunden,Manuel,Lunden Manuel,Lunden Manuel,295,74,DL,0,0,1,8,0
4571038,Kennedy,Freeman,Kennedy Freeman,Kennedy Freeman,240,74,DL,2,2,7,19,27
4571061,Terrence,Lane II,Terrence Lane II,Terrence Lane II,240,75,DL,1,2.5,17,29,14
4571095,Cameron,Stewart,Cameron Stewart,Cameron Stewart,380,75,DL,1,2,9,20,9
4571143,Brandon,Knott,Brandon Knott,Brandon Knott,270,75,DL,0,1,9,19,16
4571155,Tyler,Hardeman,Tyler Hardeman,Tyler Hardeman,280,75,DL,0,0,6,27,0
4571162,Jalyx,Hunt,Jalyx Hunt,Jalyx Hunt,248,76,DE,2,4,17,41,37
4571276,Charles,Looes,Charles Looes,Charles Looes,270,75,DL,2,7.5,19,42,33
4571294,Zach,Kennedy,Zach Kennedy,Zach Kennedy,251,78,DL,1,4,18,29,19
4571401,Ja'Courtney,Snipes,Ja'Courtney Snipes,Ja'Courtney Snipes,315,75,DL,1,2,12,16,21
4571447,Micah,Morris,Micah Morris,Micah Morris,285,74,DL,0,1,7,20,10
4571700,Zack,Pelland,Zack Pelland,Zack Pelland,285,76,DL,0,1,11,19,8
4571790,Pat,Hayden,Pat Hayden,Pat Hayden,280,74,DL,0,1,7,17,4
4571833,Jyaire,Stevens,Jyaire Stevens,Jyaire Stevens,240,76,DE,0,1,14,28,8
4571846,Stephon,Bland,Stephon Bland,Stephon Bland,245,73,DL,0,0,5,9,0
4571871,Mikhari,Sibblis,Mikhari Sibblis,Mikhari Sibblis,265,76,DL,0,3.5,17,36,16
4571889,Jude,Okolo,Jude Okolo,Jude Okolo,290,76,DL,0,1,4,8,7
4571921,Lucas,Hunter,Lucas Hunter,Lucas Hunter,290,74,DL,1,1,8,32,8
4571923,Jack,Sherman,Jack Sherman,Jack Sherman,305,72,DL,1,0,2,17,0
4571936,Ethan,Saunders,Ethan Saunders,Ethan Saunders,265,72,DL,0,1,6,13,6
4572013,Joseph,Greaney,Joseph Greaney,Joseph Greaney,277,75,DL,1,1,9,17,7
4572263,JT,Whitmore,JT Whitmore,JT Whitmore,250,75,DL,0,0,6,11,0
4572544,Eli,Mostaert,Eli Mostaert,Eli Mostaert,287,75,DT,0,0.5,16,35,6
4572645,Blake,Holden,Blake Holden,Blake Holden,300,75,DL,1,1,17,48,6
4572729,Marlon,Taylor,Marlon Taylor,Marlon Taylor,322,74,DL,0,4,17,30,16
4572741,Michael,McDowell,Michael McDowell,Michael McDowell,215,73,DL,1,1,6,12,8
4572759,Dewey,Greene,Dewey Greene,Dewey Greene,242,74,DE,0,1,3,17,11
4572841,Jack,Barton,Jack Barton,Jack Barton,264,76,DE,0,3.5,10,26,34
4572850,Solomon,Zubairu,Solomon Zubairu,Solomon Zubairu,255,73,DL,1,9,34,48,64
4572859,Chris,Hill,Chris Hill,Chris Hill,284,74,DL,1,0,8,15,0
4572900,Dylan,Wudke,Dylan Wudke,Dylan Wudke,265,76,DE,0,4,15,33,42
4572901,Chris,Fitzgerald,Chris Fitzgerald,Chris Fitzgerald,274,72,DL,1,3,13,33,27
4572902,Jelani,Stafford,Jelani Stafford,Jelani Stafford,303,72,DL,0,0.5,28,40,2
4572996,Nick,Martino,Nick Martino,Nick Martino,275,72,DL,0,1.5,8,17,10
4573033,Darrius,Bell,Darrius Bell,Darrius Bell,245,74,DE,0,4,31,40,14
4573069,Micheal,Mason,Micheal Mason,Micheal Mason,280,75,DL,1,4.5,22,63,41
4573152,Marcus,Harris,Marcus Harris,Marcus Harris,295,75,DT,1,7,21,40,41
4573153,Hayden,Hatcher,Hayden Hatcher,Hayden Hatcher,240,75,DE,0,0.5,10,27,1
4573158,Steven,Parker,Steven Parker,Steven Parker,237,76,DL,1,6,17,34,53
4573166,Jace,Friesen,Jace Friesen,Jace Friesen,240,74,DE,0,0,0,2,0
4573231,Chase,McGowan,Chase McGowan,Chase McGowan,260,73,DE,2,6.5,18,41,56
4573251,Marvin,Pearson,Marvin Pearson,Marvin Pearson,265,74,DE,0,6,23,37,40
4573268,Jalen,Green,Jalen Green,Jalen Green,245,73,DL,2,15.5,24,50,120
4573319,Danny,Striggow,Danny Striggow,Danny Striggow,250,77,DL,1,6,29,50,41
4573407,Nathan,Kapongo,Nathan Kapongo,Nathan Kapongo,278,76,DT,0,0,11,16,0
4573436,Philip,Ossai,Philip Ossai,Philip Ossai,258,72,DL,0,2,22,45,7
4573443,Kyler,Baugh,Kyler Baugh,Kyler Baugh,300,74,DL,1,3,17,40,13
4573465,Marlem,Louis,Marlem Louis,Marlem Louis,250,75,DL,4,4.5,22,41,33
4573545,Dakar,Edwards,Dakar Edwards,Dakar Edwards,275,74,DL,0,2,8,12,13
4573586,Dillion,Davis,Dillion Davis,Dillion Davis,270,74,DL,0,0.5,6,10,3
4573587,Perry,Ganci,Perry Ganci,Perry Ganci,260,74,DL,1,2.5,17,34,17
4573637,Chris,Scott,Chris Scott,Chris Scott,295,73,DL,0,3,13,18,15
4573670,Tyrik,Mitchell,Tyrik Mitchell,Tyrik Mitchell,290,71,DL,2,1,5,15,6
4573856,Marlon,Alexander,Marlon Alexander,Marlon Alexander,305,72,DL,1,1.5,13,24,8
4573863,Ronald,Wilson,Ronald Wilson,Ronald Wilson,325,75,DL,0,0,3,11,0
4573883,Demetric,Barnes,Demetric Barnes,Demetric Barnes,255,76,DL,1,2.5,3,9,18
4573974,Dan,Toatley,Dan Toatley,Dan Toatley,235,74,DL,0,6,24,52,40
4574005,Darnel,Shillingford,Darnel Shillingford,Darnel Shillingford,260,74,DL,0,2,19,28,11
4574008,Kenny,Dyson Jr.,Kenny Dyson Jr.,Kenny Dyson Jr.,235,75,DE,2,7,25,30,45
4574015,Jack,Daly,Jack Daly,Jack Daly,315,75,DL,0,1.5,8,25,6
4574041,Rayshad,Wallace,Rayshad Wallace,Rayshad Wallace,265,72,DL,0,0.5,6,14,2
4574098,Ernie,Smith,Ernie Smith,Ernie Smith,265,74,DL,1,5.5,15,18,18
4574142,Nate,Lynn,Nate Lynn,Nate Lynn,255,75,DL,2,6,34,55,67
4574492,Marcus,Winfield,Marcus Winfield,Marcus Winfield,250,75,DL,0,1.5,4,12,20
4574565,Kamari,Stephens,Kamari Stephens,Kamari Stephens,250,75,DL,2,3.5,5,10,34
4574625,Edward,Hernandez,Edward Hernandez,Edward Hernandez,303,73,DT,1,0,18,44,0
4574658,CJ,Barnes,CJ Barnes,CJ Barnes,268,77,DL,1,1,9,12,17
4574674,Izaiah,Reed,Izaiah Reed,Izaiah Reed,295,73,DL,0,4,8,22,27
4574686,Briceon,Hayes,Briceon Hayes,Briceon Hayes,240,75,DL,0,0,8,15,0
4574691,Chris,Jones,Chris Jones,Chris Jones,255,76,DE,0,1.5,9,23,6
4574833,Devonta,Davis,Devonta Davis,Devonta Davis,296,75,DL,1,0.5,5,13,6
4574988,Darrius,Outlaw,Darrius Outlaw,Darrius Outlaw,280,77,DL,0,1,3,9,10
4575185,Patrick,Godbolt,Patrick Godbolt,Patrick Godbolt,235,75,DL,1,2,13,19,12
4575258,A.J.,Ackerman,A.J. Ackerman,A.J. Ackerman,310,77,DL,0,1,2,4,2
4575343,Anthony,Blume,Anthony Blume,Anthony Blume,297,73,DL,1,2,10,24,15
4575345,Sage,Beuchert-Irvine,Sage Beuchert-Irvine,Sage Beuchert-Irvine,244,75,DL,0,0,6,18,0
4575526,Ramon,Puryear,Ramon Puryear,Ramon Puryear,270,75,DL,0,4,10,21,26
4575536,Michael,Callahan,Michael Callahan,Michael Callahan,292,76,DT,0,1,8,18,2
4575542,Dylan,Hall,Dylan Hall,Dylan Hall,245,74,DL,0,0,1,3,0
4575555,Devo,Bridges,Devo Bridges,Devo Bridges,253,74,DL,0,2.5,29,49,15
4575679,Jalen,Rudolph,Jalen Rudolph,Jalen Rudolph,266,72,DT,0,0,5,10,0
4575777,Jordan,Bertagnole,Jordan Bertagnole,Jordan Bertagnole,290,76,DT,1,2,25,55,4
4575829,Weston,Wallace,Weston Wallace,Weston Wallace,345,76,DL,0,0.5,0,12,4
4575869,Collin,McCarthy,Collin McCarthy,Collin McCarthy,272,77,DL,0,0,6,14,0
4576081,Quantez,Mansfield,Quantez Mansfield,Quantez Mansfield,295,74,DL,1,1.5,7,19,3
4576121,Brandon,Wilson,Brandon Wilson,Brandon Wilson,265,73,DL,1,0.5,2,10,4
4576192,George,Wolo,George Wolo,George Wolo,275,72,DT,0,3.5,12,23,26
4576256,Gavin,Thomas,Gavin Thomas,Gavin Thomas,335,71,DL,0,0,11,21,0
4576292,Raishein,Thomas,Raishein Thomas,Raishein Thomas,262,76,DE,0,2,35,69,9
4576319,Braylon,Ryan,Braylon Ryan,Braylon Ryan,260,74,DL,2,0,8,24,0
4576322,Immanuel,Bush,Immanuel Bush,Immanuel Bush,302,73,DL,0,0,4,12,0
4576325,Aaron,Beckwith,Aaron Beckwith,Aaron Beckwith,300,76,DT,0,0,9,20,0
4577189,Jalen,Hunt,Jalen Hunt,Jalen Hunt,315,76,DT,0,0,1,3,0
4577361,Nathaniel,Smith,Nathaniel Smith,Nathaniel Smith,265,75,DL,0,0.5,9,24,2
4577362,Chris,Frey,Chris Frey,Chris Frey,265,77,DL,0,0,7,19,0
4577500,Rodney,Wright,Rodney Wright,Rodney Wright,270,74,DL,0,0,0,2,0
4577513,Max,Evans,Max Evans,Max Evans,261,75,DL,0,1,11,26,1
4577735,Denzel,Daxon,Denzel Daxon,Denzel Daxon,320,74,DL,0,0,9,27,0
4578085,Jared,Verse,Jared Verse,Jared Verse,260,76,DL,1,9,23,41,61
4578183,Christian,Teague,Christian Teague,Christian Teague,278,78,DL,0,0,3,8,0
4578204,Marquez,Casey,Marquez Casey,Marquez Casey,260,75,DL,0,1,13,29,8
4578387,Sam,Latham,Sam Latham,Sam Latham,275,79,DE,1,2.5,7,15,31
4578391,Chance,Main,Chance Main,Chance Main,270,76,DE,0,1.5,8,24,5
4578889,Simeon,Barrow Jr.,Simeon Barrow Jr.,Simeon Barrow Jr.,290,75,DL,1,3.5,14,36,42
4578913,Athen,Smith,Athen Smith,Athen Smith,260,74,DL,0,0,3,13,0
4578918,JaVonn,Gray,JaVonn Gray,JaVonn Gray,300,74,DL,0,0,8,21,0
4578943,Zeke,Birch,Zeke Birch,Zeke Birch,305,76,DT,0,1.5,8,19,14
4578955,Logan,Lutui,Logan Lutui,Logan Lutui,255,73,DE,0,0,2,8,0
4579255,Kee Wayne,Jones,Kee Wayne Jones,Kee Wayne Jones,300,73,DL,0,0,4,6,0
4579567,Darrian,Brokenburr,Darrian Brokenburr,Darrian Brokenburr,265,76,DL,0,4.5,16,24,21
4579568,Deion,Harry,Deion Harry,Deion Harry,265,77,DL,0,0,2,5,0
4579591,James,Carpenter,James Carpenter,James Carpenter,282,74,DL,1,4,17,48,36
4579653,Nicholas,Lenon,Nicholas Lenon,Nicholas Lenon,245,74,DL,1,2,15,28,17
4579662,Jay,Thompson,Jay Thompson,Jay Thompson,240,74,DL,1,3,9,20,13
4579669,Jackson,McCarty,Jackson McCarty,Jackson McCarty,310,74,DL,0,1,5,7,3
4579670,Darell,Dorrah,Darell Dorrah,Darell Dorrah,250,74,DL,0,0.5,3,10,3
4581579,Sekai,Asoau-Afoa,Sekai Asoau-Afoa,Sekai Asoau-Afoa,263,76,LB,0,1,6,16,9
4585551,Darion,Smith,Darion Smith,Darion Smith,260,76,DL,0,3,12,36,18
4586121,Jasyn,Andrews,Jasyn Andrews,Jasyn Andrews,298,75,DL,0,0,3,8,0
4586333,Mekhi,Wingo,Mekhi Wingo,Mekhi Wingo,295,73,DT,0,2.5,9,22,13
4587719,Esean,Carter,Esean Carter,Esean Carter,285,74,DT,0,0,1,5,0
4587870,Zuriah,Fisher,Zuriah Fisher,Zuriah Fisher,253,75,DE,0,2.5,9,15,17
4589214,Carter,Hooper,Carter Hooper,Carter Hooper,266,77,DL,0,0,6,14,0
4589439,Chris,Thomas Jr.,Chris Thomas Jr.,Chris Thomas Jr.,308,78,DL,0,0,5,13,0
4589519,James,Stewart,James Stewart,James Stewart,248,75,DL,0,0,6,15,0
4589991,Michael,Larbie,Michael Larbie,Michael Larbie,280,72,DL,0,1,3,6,7
4591008,Omarr,Norman-Lott,Omarr Norman-Lott,Omarr Norman-Lott,301,75,DL,0,5.5,15,26,33
4592083,Jeremiah,Grant,Jeremiah Grant,Jeremiah Grant,245,74,DL,0,1,6,12,11
4592569,Arden,Walker,Arden Walker,Arden Walker,250,74,DE,0,1,5,12,5
4592578,Kevon,Haigler,Kevon Haigler,Kevon Haigler,250,73,DE,0,0.5,2,10,7
4592886,BJ,Williams,BJ Williams,BJ Williams,256,76,DL,0,0,3,11,0
4594205,Dontay,Corleone,Dontay Corleone,Dontay Corleone,318,74,DL,1,3,22,39,24
4594281,Ty,Cooper,Ty Cooper,Ty Cooper,255,76,DL,0,0,3,13,0
4594322,Shambre,Jackson,Shambre Jackson,Shambre Jackson,275,75,DT,0,0.5,2,5,2
4594338,Brandon,Johnson,Brandon Johnson,Brandon Johnson,180,70,CB,0,2,29,56,9
4594748,Grey,Carroll,Grey Carroll,Grey Carroll,245,73,DE,0,0,5,14,0
4594985,Jason,Onye,Jason Onye,Jason Onye,292,76,DL,0,0.5,11,17,1
4595344,Terion,Sugick,Terion Sugick,Terion Sugick,293,73,DL,0,0,1,4,0
4595345,Isaac,Walker,Isaac Walker,Isaac Walker,225,74,DL,5,6,13,24,41
4596357,Kechaun,Bennett,Kechaun Bennett,Kechaun Bennett,257,76,DE,0,0,3,3,0
4596364,Byron,Turner Jr.,Byron Turner Jr.,Byron Turner Jr.,244,76,DL,0,1,9,22,6
4596547,Taleeq,Robbins,Taleeq Robbins,Taleeq Robbins,282,73,DL,0,0,4,10,0
4596603,David,Abiara,David Abiara,David Abiara,272,77,DE,0,0.5,4,5,2
4596679,Patrick,Payton,Patrick Payton,Patrick Payton,239,77,DL,1,6,27,41,24
4596710,Josh,Robinson,Josh Robinson,Josh Robinson,253,78,DL,0,0,3,9,0
4596947,Noah,Collins,Noah Collins,Noah Collins,241,77,DL,0,0,4,8,0
4597005,Marcus,Bradley,Marcus Bradley,Marcus Bradley,260,75,DE,0,1,11,27,1
4597007,D'Anta,Johnson,D'Anta Johnson,D'Anta Johnson,294,74,DL,1,4,15,32,17
4597241,Derek,Wilkins,Derek Wilkins,Derek Wilkins,285,77,DL,0,1,3,6,4
4597291,Justin,Lohrenz,Justin Lohrenz,Justin Lohrenz,255,77,DL,0,0,2,8,0
4597497,Kortlin,Rausaw,Kortlin Rausaw,Kortlin Rausaw,275,75,DL,0,1,3,9,2
4597527,Poukesi,Vakauta,Poukesi Vakauta,Poukesi Vakauta,305,72,DT,0,0,0,4,0
4599150,Kahlil,Saunders,Kahlil Saunders,Kahlil Saunders,285,77,DL,0,1.5,9,16,18
4600387,TJ,Guy,TJ Guy,TJ Guy,250,76,DE,0,1,5,10,8
4600415,Michael,Hall Jr.,Michael Hall Jr.,Michael Hall Jr.,280,74,DT,0,1.5,7,21,14
4600601,Troy,Rainey,Troy Rainey,Troy Rainey,295,76,DL,0,0,3,11,0
4600980,Mattheus,Carroll,Mattheus Carroll,Mattheus Carroll,244,77,DL,0,1,6,18,5
4602019,Caleb,Banks,Caleb Banks,Caleb Banks,320,78,DL,0,1,7,19,10
4602186,Jaymond,Jackson,Jaymond Jackson,Jaymond Jackson,241,75,DE,1,3.5,8,26,25
4602187,Raam,Stevenson,Raam Stevenson,Raam Stevenson,234,76,DE,0,0,6,16,0
4602643,Gabriel,Lopez,Gabriel Lopez,Gabriel Lopez,250,75,DE,1,2,10,26,15
4602934,David,Gusta,David Gusta,David Gusta,292,75,DT,0,0.5,10,30,3
4602947,Kaci,Seegars,Kaci Seegars,Kaci Seegars,241,74,DE,1,0,1,4,0
4602967,Aaron,Hall,Aaron Hall,Aaron Hall,277,76,DT,1,1.5,10,24,6
4603083,Jamarius,Dinkins,Jamarius Dinkins,Jamarius Dinkins,280,77,DL,0,0,3,8,0
4603089,Aidan,Hubbard,Aidan Hubbard,Aidan Hubbard,260,76,DL,0,6,16,25,24
4603090,Hammond,Russell IV,Hammond Russell IV,Hammond Russell IV,303,75,DL,0,0.5,4,9,6
4603100,Elijah,Hawk,Elijah Hawk,Elijah Hawk,265,75,DL,0,0,6,13,0
4603189,Sai'vion,Jones,Sai'vion Jones,Sai'vion Jones,280,78,DE,0,2,7,30,10
4603200,Welland,Williams,Welland Williams,Welland Williams,271,73,DL,0,0,5,17,0
4603750,Davion,Rhodes,Davion Rhodes,Davion Rhodes,235,74,DL,0,1,12,32,4
4604319,Avery,Dunn,Avery Dunn,Avery Dunn,250,76,DL,0,0,5,12,0
4605478,Jared,Ivey,Jared Ivey,Jared Ivey,265,77,DE,0,5.5,15,41,36
4605491,Connor,O'Toole,Connor O'Toole,Connor O'Toole,251,76,DE,1,4.5,11,28,26
4605529,Jaquarius,Guinn,Jaquarius Guinn,Jaquarius Guinn,290,74,DL,0,2,8,26,14
4605792,Adin,Huntington,Adin Huntington,Adin Huntington,281,73,DL,3,8.5,28,62,59
4605861,Decarius,Hawthorne,Decarius Hawthorne,Decarius Hawthorne,295,74,DL,0,4.5,9,18,33
4606173,Josh,Celiscar,Josh Celiscar,Josh Celiscar,265,76,DE,0,0,24,44,0
4606184,Quincy,Ledet Jr.,Quincy Ledet Jr.,Quincy Ledet Jr.,305,74,DL,1,0,5,17,0
4606684,James,Johnson Jr.,James Johnson Jr.,James Johnson Jr.,295,74,DL,0,0,0,2,0
4607266,Emmanuel,Johnson,Emmanuel Johnson,Emmanuel Johnson,275,78,DL,1,0,7,21,0
4608608,Caleb,Robinson,Caleb Robinson,Caleb Robinson,296,74,DT,0,0,4,8,0
4608609,Braden,Siders,Braden Siders,Braden Siders,241,75,DE,0,4,13,24,24
4608751,Pierce,Oppong,Pierce Oppong,Pierce Oppong,255,75,DE,0,0,2,3,0
4608753,Wilfried,Pene,Wilfried Pene,Wilfried Pene,285,75,DL,0,1,2,9,4
4608767,Anthony,Hawkins,Anthony Hawkins,Anthony Hawkins,285,74,DL,1,2,13,28,18
4608781,Suirad,Ware,Suirad Ware,Suirad Ware,272,72,DL,0,1,8,18,11
4608794,Tyler,Batty,Tyler Batty,Tyler Batty,273,77,DE,2,5.5,27,54,51
4608850,Da'Marcus,Johnson,Da'Marcus Johnson,Da'Marcus Johnson,255,76,DE,2,4,24,47,23
4608863,Kendy,Charles,Kendy Charles,Kendy Charles,280,72,DT,0,3,9,24,22
4608879,Rashad,Whitehead,Rashad Whitehead,Rashad Whitehead,275,74,DL,0,0.5,1,8,3
4608934,Trevon,Locke,Trevon Locke,Trevon Locke,310,74,DL,0,0,2,6,0
4609203,Deven,Eastern,Deven Eastern,Deven Eastern,290,78,DL,0,0,10,28,0
4610702,Gilber,Edmond,Gilber Edmond,Gilber Edmond,257,76,DL,1,1,7,21,15
4611313,Eric,Thomas Jr.,Eric Thomas Jr.,Eric Thomas Jr.,275,74,DE,0,1,3,7,3
4611384,Cam,Bariteau,Cam Bariteau,Cam Bariteau,300,73,DL,0,0.5,9,19,3
4611524,Jasiyah,Robinson,Jasiyah Robinson,Jasiyah Robinson,224,75,DL,0,0,0,2,0
4611993,Joshua,Farmer,Joshua Farmer,Joshua Farmer,311,75,DL,1,5,10,32,27
4612079,Soane,Toia,Soane Toia,Soane Toia,278,72,DL,0,4,14,32,36
4612182,Evan,Anderson,Evan Anderson,Evan Anderson,356,75,DT,0,3.5,22,58,12
4612184,Jalen,Dixon,Jalen Dixon,Jalen Dixon,265,73,DL,1,1.5,14,29,12
4612298,Albert,Regis,Albert Regis,Albert Regis,325,74,DL,0,1,8,15,1
4612452,Waisale,Muavesi,Waisale Muavesi,Waisale Muavesi,320,75,DL,0,0,1,3,0
4612600,Jordan,Lawson,Jordan Lawson,Jordan Lawson,235,76,DL,0,7,21,38,29
4612622,Zaire,Angoy,Zaire Angoy,Zaire Angoy,315,75,DL,0,0,3,7,0
4612850,Rob,Jackson,Rob Jackson,Rob Jackson,275,77,DE,0,0,1,8,0
